id_pub,anio,mes,cuenca,contrato,precio_distribuidora,precio_gnc,precio_usina,precio_industria,precio_otros,precio_ppp,precio_expo,indice_tiempo,fecha
1300,2025,1,Austral Tierra del Fuego,FIRME,3.42,3.64,3.56,1.69,0.00,3.20,3.00,2025-01,2025-01-01
1301,2025,1,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,0.00,1.45,0.00,1.45,3.13,2025-01,2025-01-01
1302,2025,1,Austral Tierra del Fuego,TOTAL,3.42,3.64,3.56,1.64,0.00,3.12,3.06,2025-01,2025-01-01
1303,2025,1,Golfo de San Jorge,FIRME,2.83,4.36,4.70,3.59,0.00,4.03,0.00,2025-01,2025-01-01
1304,2025,1,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,1.95,0.00,1.95,0.00,2025-01,2025-01-01
1305,2025,1,Golfo de San Jorge,TOTAL,2.83,4.36,4.70,3.53,0.00,3.99,0.00,2025-01,2025-01-01
1306,2025,1,Neuquina,FIRME,2.64,3.57,2.85,2.08,0.00,2.58,4.12,2025-01,2025-01-01
1307,2025,1,Neuquina,INTERRUMPIBLE,0.00,3.95,0.00,1.15,0.00,1.87,4.76,2025-01,2025-01-01
1308,2025,1,Neuquina,TOTAL,2.64,3.64,2.85,2.01,0.00,2.56,4.30,2025-01,2025-01-01
1309,2025,1,Noroeste,FIRME,7.89,4.78,0.00,2.73,0.00,3.86,0.00,2025-01,2025-01-01
1310,2025,1,Noroeste,INTERRUMPIBLE,0.00,3.92,2.91,2.35,0.00,3.28,0.00,2025-01,2025-01-01
1311,2025,1,Noroeste,TOTAL,7.89,4.53,2.91,2.73,0.00,3.74,0.00,2025-01,2025-01-01
1312,2025,1,Total Cuenca,FIRME,2.86,3.77,3.13,2.17,0.00,2.79,3.87,2025-01,2025-01-01
1313,2025,1,Total Cuenca,INTERRUMPIBLE,0.00,3.94,2.91,1.25,0.00,2.01,4.31,2025-01,2025-01-01
1314,2025,1,Total Cuenca,TOTAL,2.86,3.80,3.13,2.10,0.00,2.76,3.98,2025-01,2025-01-01
1315,2025,2,Austral Santa Cruz,FIRME,2.46,4.44,3.91,2.21,0.00,3.00,3.56,2025-02,2025-02-01
1316,2025,2,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,0.00,2.55,0.00,2.55,0.00,2025-02,2025-02-01
1317,2025,2,Austral Santa Cruz,TOTAL,2.46,4.44,3.91,2.21,0.00,3.00,3.56,2025-02,2025-02-01
1318,2025,2,Austral Tierra del Fuego,FIRME,3.35,3.71,3.33,1.72,0.00,3.02,3.00,2025-02,2025-02-01
1319,2025,2,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,2.23,1.69,0.00,1.75,3.13,2025-02,2025-02-01
1320,2025,2,Austral Tierra del Fuego,TOTAL,3.35,3.71,3.31,1.71,0.00,2.92,3.06,2025-02,2025-02-01
1321,2025,2,Golfo de San Jorge,FIRME,2.85,4.59,4.39,3.43,0.00,3.77,0.00,2025-02,2025-02-01
1322,2025,2,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,2.02,0.00,2.02,0.00,2025-02,2025-02-01
1323,2025,2,Golfo de San Jorge,TOTAL,2.85,4.59,4.39,3.37,0.00,3.74,0.00,2025-02,2025-02-01
1324,2025,2,Neuquina,FIRME,2.57,4.22,2.77,2.06,0.00,2.52,4.37,2025-02,2025-02-01
1325,2025,2,Neuquina,INTERRUMPIBLE,0.00,4.20,0.00,2.05,5.08,2.80,5.07,2025-02,2025-02-01
1326,2025,2,Neuquina,TOTAL,2.57,4.21,2.77,2.06,5.08,2.53,4.68,2025-02,2025-02-01
1327,2025,2,Noroeste,FIRME,7.55,5.06,0.00,2.70,0.00,3.81,0.00,2025-02,2025-02-01
1328,2025,2,Noroeste,INTERRUMPIBLE,0.00,4.19,2.78,0.00,0.00,3.37,0.00,2025-02,2025-02-01
1329,2025,2,Noroeste,TOTAL,7.55,4.81,2.78,2.70,0.00,3.72,0.00,2025-02,2025-02-01
1330,2025,2,Total Cuenca,FIRME,2.75,4.33,3.06,2.16,0.00,2.73,3.92,2025-02,2025-02-01
1331,2025,2,Total Cuenca,INTERRUMPIBLE,0.00,4.20,2.61,1.88,5.08,2.51,4.57,2025-02,2025-02-01
1332,2025,2,Total Cuenca,TOTAL,2.75,4.30,3.05,2.13,5.08,2.72,4.16,2025-02,2025-02-01
1333,2025,3,Austral Santa Cruz,FIRME,2.52,4.22,4.42,2.59,0.00,3.30,3.56,2025-03,2025-03-01
1334,2025,3,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,0.00,1.65,0.00,1.65,0.00,2025-03,2025-03-01
1335,2025,3,Austral Santa Cruz,TOTAL,2.52,4.22,4.42,2.47,0.00,3.22,3.56,2025-03,2025-03-01
1336,2025,3,Austral Tierra del Fuego,FIRME,3.48,3.70,3.48,1.77,0.00,3.15,3.00,2025-03,2025-03-01
1337,2025,3,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,0.00,1.61,0.00,1.61,3.14,2025-03,2025-03-01
1338,2025,3,Austral Tierra del Fuego,TOTAL,3.48,3.70,3.48,1.71,0.00,2.99,3.07,2025-03,2025-03-01
1339,2025,3,Golfo de San Jorge,FIRME,2.86,4.38,4.79,3.61,0.00,3.92,0.00,2025-03,2025-03-01
1340,2025,3,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2025-03,2025-03-01
1341,2025,3,Golfo de San Jorge,TOTAL,2.86,4.38,4.79,3.55,0.00,3.88,0.00,2025-03,2025-03-01
1342,2025,3,Neuquina,FIRME,2.51,4.10,2.78,2.09,0.00,2.50,4.21,2025-03,2025-03-01
1343,2025,3,Neuquina,INTERRUMPIBLE,0.00,4.05,0.00,1.64,0.00,2.35,4.61,2025-03,2025-03-01
1344,2025,3,Neuquina,TOTAL,2.51,4.09,2.78,2.05,0.00,2.50,4.40,2025-03,2025-03-01
1345,2025,3,Noroeste,FIRME,7.28,4.86,0.00,2.80,0.00,3.83,0.00,2025-03,2025-03-01
1346,2025,3,Noroeste,INTERRUMPIBLE,0.00,4.04,0.00,2.11,0.00,3.85,0.00,2025-03,2025-03-01
1347,2025,3,Noroeste,TOTAL,7.28,4.63,0.00,2.79,0.00,3.84,0.00,2025-03,2025-03-01
1348,2025,3,Total Cuenca,FIRME,2.77,4.21,3.15,2.23,0.00,2.77,3.82,2025-03,2025-03-01
1349,2025,3,Total Cuenca,INTERRUMPIBLE,0.00,4.05,0.00,1.64,0.00,2.10,4.26,2025-03,2025-03-01
1350,2025,3,Total Cuenca,TOTAL,2.77,4.17,3.15,2.16,0.00,2.73,4.00,2025-03,2025-03-01
1351,2025,4,Austral Santa Cruz,FIRME,2.59,4.01,4.63,2.46,0.00,3.27,3.56,2025-04,2025-04-01
1352,2025,4,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,0.00,2.36,0.00,2.36,0.00,2025-04,2025-04-01
1353,2025,4,Austral Santa Cruz,TOTAL,2.59,4.01,4.63,2.44,0.00,3.23,3.56,2025-04,2025-04-01
1354,2025,4,Austral Tierra del Fuego,FIRME,3.28,3.53,3.28,1.74,0.00,2.96,3.00,2025-04,2025-04-01
1355,2025,4,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,0.00,1.40,0.00,1.40,3.04,2025-04,2025-04-01
1356,2025,4,Austral Tierra del Fuego,TOTAL,3.28,3.53,3.28,1.67,0.00,2.88,3.02,2025-04,2025-04-01
1357,2025,4,Golfo de San Jorge,FIRME,2.86,4.16,5.02,3.58,0.00,3.84,0.00,2025-04,2025-04-01
1358,2025,4,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,1.97,0.00,1.97,0.00,2025-04,2025-04-01
1359,2025,4,Golfo de San Jorge,TOTAL,2.86,4.16,5.02,3.51,0.00,3.81,0.00,2025-04,2025-04-01
1360,2025,4,Neuquina,FIRME,2.52,3.98,2.72,2.16,0.00,2.49,3.92,2025-04,2025-04-01
1361,2025,4,Neuquina,INTERRUMPIBLE,2.76,3.55,0.00,1.41,4.56,2.44,4.24,2025-04,2025-04-01
1362,2025,4,Neuquina,TOTAL,2.54,3.84,2.72,2.10,4.56,2.49,4.05,2025-04,2025-04-01
1363,2025,4,Noroeste,FIRME,7.67,4.59,0.00,2.80,0.00,3.83,0.00,2025-04,2025-04-01
1364,2025,4,Noroeste,INTERRUMPIBLE,0.00,3.79,0.00,2.17,0.00,3.53,0.00,2025-04,2025-04-01
1365,2025,4,Noroeste,TOTAL,7.67,4.36,0.00,2.78,0.00,3.80,0.00,2025-04,2025-04-01
1366,2025,4,Total Cuenca,FIRME,2.77,4.06,3.10,2.25,0.00,2.73,3.65,2025-04,2025-04-01
1367,2025,4,Total Cuenca,INTERRUMPIBLE,2.76,3.60,0.00,1.51,4.56,2.33,3.89,2025-04,2025-04-01
1368,2025,4,Total Cuenca,TOTAL,2.77,3.93,3.10,2.18,4.56,2.70,3.74,2025-04,2025-04-01
1369,2025,5,Austral Santa Cruz,FIRME,3.77,3.01,6.00,4.00,0.00,4.65,3.68,2025-05,2025-05-01
1370,2025,5,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,0.00,2.53,0.00,2.53,0.00,2025-05,2025-05-01
1371,2025,5,Austral Santa Cruz,TOTAL,3.77,3.01,6.00,3.90,0.00,4.60,3.68,2025-05,2025-05-01
1372,2025,5,Austral Tierra del Fuego,FIRME,4.36,2.80,4.53,3.41,0.00,4.10,0.00,2025-05,2025-05-01
1373,2025,5,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,3.84,3.27,0.00,3.33,0.00,2025-05,2025-05-01
1374,2025,5,Austral Tierra del Fuego,TOTAL,4.36,2.80,4.51,3.39,0.00,4.05,0.00,2025-05,2025-05-01
1375,2025,5,Golfo de San Jorge,FIRME,4.59,3.30,6.40,4.80,0.00,5.22,0.00,2025-05,2025-05-01
1376,2025,5,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,5.52,0.00,5.52,0.00,2025-05,2025-05-01
1377,2025,5,Golfo de San Jorge,TOTAL,4.59,3.30,6.40,4.80,0.00,5.22,0.00,2025-05,2025-05-01
1378,2025,5,Neuquina,FIRME,3.74,2.88,4.35,3.41,0.00,3.75,4.61,2025-05,2025-05-01
1379,2025,5,Neuquina,INTERRUMPIBLE,0.00,3.20,0.00,2.50,0.00,2.75,5.11,2025-05,2025-05-01
1380,2025,5,Neuquina,TOTAL,3.74,2.98,4.35,3.35,0.00,3.72,4.74,2025-05,2025-05-01
1381,2025,5,Noroeste,FIRME,12.31,4.14,0.00,4.37,0.00,5.16,0.00,2025-05,2025-05-01
1382,2025,5,Noroeste,INTERRUMPIBLE,0.00,3.99,4.08,3.81,0.00,4.00,0.00,2025-05,2025-05-01
1383,2025,5,Noroeste,TOTAL,12.31,4.10,4.08,4.35,0.00,5.02,0.00,2025-05,2025-05-01
1384,2025,5,Total Cuenca,FIRME,3.88,3.08,4.60,3.58,0.00,3.93,4.46,2025-05,2025-05-01
1385,2025,5,Total Cuenca,INTERRUMPIBLE,0.00,3.35,3.95,2.85,0.00,3.04,5.11,2025-05,2025-05-01
1386,2025,5,Total Cuenca,TOTAL,3.88,3.15,4.59,3.52,0.00,3.89,4.61,2025-05,2025-05-01
1387,2025,6,Austral Santa Cruz,FIRME,3.09,2.91,8.45,4.10,0.00,4.63,3.68,2025-06,2025-06-01
1388,2025,6,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,0.00,5.26,0.00,5.26,0.00,2025-06,2025-06-01
1389,2025,6,Austral Santa Cruz,TOTAL,3.09,2.91,8.45,4.28,0.00,4.68,3.68,2025-06,2025-06-01
1390,2025,6,Austral Tierra del Fuego,FIRME,4.44,2.72,4.51,3.45,0.00,4.13,0.00,2025-06,2025-06-01
1391,2025,6,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,10.13,5.26,0.00,9.60,0.00,2025-06,2025-06-01
1392,2025,6,Austral Tierra del Fuego,TOTAL,4.44,2.72,5.33,3.50,0.00,4.44,0.00,2025-06,2025-06-01
1393,2025,6,Golfo de San Jorge,FIRME,4.46,3.11,6.81,4.68,0.00,5.10,0.00,2025-06,2025-06-01
1394,2025,6,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,5.87,0.00,5.87,0.00,2025-06,2025-06-01
1395,2025,6,Golfo de San Jorge,TOTAL,4.46,3.11,6.81,4.70,0.00,5.10,0.00,2025-06,2025-06-01
1396,2025,6,Neuquina,FIRME,3.66,2.88,4.25,3.58,0.00,3.68,4.57,2025-06,2025-06-01
1397,2025,6,Neuquina,INTERRUMPIBLE,2.38,2.63,7.91,5.24,0.00,3.03,4.17,2025-06,2025-06-01
1398,2025,6,Neuquina,TOTAL,3.60,2.82,4.29,3.62,0.00,3.65,4.45,2025-06,2025-06-01
1399,2025,6,Noroeste,FIRME,11.88,3.96,0.00,4.79,0.00,5.11,0.00,2025-06,2025-06-01
1400,2025,6,Noroeste,INTERRUMPIBLE,0.00,3.85,0.00,6.85,0.00,4.20,0.00,2025-06,2025-06-01
1401,2025,6,Noroeste,TOTAL,11.88,3.93,0.00,4.82,0.00,5.04,0.00,2025-06,2025-06-01
1402,2025,6,Total Cuenca,FIRME,3.75,2.99,4.70,3.75,0.00,3.86,4.39,2025-06,2025-06-01
1403,2025,6,Total Cuenca,INTERRUMPIBLE,2.38,2.85,9.77,5.30,0.00,4.03,4.17,2025-06,2025-06-01
1404,2025,6,Total Cuenca,TOTAL,3.69,2.96,4.93,3.80,0.00,3.87,4.34,2025-06,2025-06-01
1405,2025,7,Austral Santa Cruz,FIRME,3.16,2.67,8.55,4.89,0.00,5.18,3.68,2025-07,2025-07-01
1406,2025,7,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,4.04,4.19,0.00,4.16,0.00,2025-07,2025-07-01
1407,2025,7,Austral Santa Cruz,TOTAL,3.16,2.67,8.30,4.82,0.00,5.12,3.68,2025-07,2025-07-01
1408,2025,7,Austral Tierra del Fuego,FIRME,4.23,2.50,4.50,3.59,0.00,4.10,0.00,2025-07,2025-07-01
1409,2025,7,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,7.81,5.56,0.00,7.00,0.00,2025-07,2025-07-01
1410,2025,7,Austral Tierra del Fuego,TOTAL,4.23,2.50,4.76,3.70,0.00,4.22,0.00,2025-07,2025-07-01
1411,2025,7,Golfo de San Jorge,FIRME,4.46,2.83,6.69,4.74,0.00,5.10,0.00,2025-07,2025-07-01
1412,2025,7,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,4.92,0.00,4.92,0.00,2025-07,2025-07-01
1413,2025,7,Golfo de San Jorge,TOTAL,4.46,2.83,6.69,4.74,0.00,5.10,0.00,2025-07,2025-07-01
1414,2025,7,Neuquina,FIRME,3.65,2.54,4.20,3.57,0.00,3.67,4.57,2025-07,2025-07-01
1415,2025,7,Neuquina,INTERRUMPIBLE,0.00,2.42,7.19,5.14,0.00,4.20,5.03,2025-07,2025-07-01
1416,2025,7,Neuquina,TOTAL,3.65,2.50,4.28,3.64,0.00,3.68,4.71,2025-07,2025-07-01
1417,2025,7,Noroeste,FIRME,12.58,3.64,0.00,4.79,0.00,5.02,0.00,2025-07,2025-07-01
1418,2025,7,Noroeste,INTERRUMPIBLE,0.00,3.54,7.08,7.13,0.00,4.37,0.00,2025-07,2025-07-01
1419,2025,7,Noroeste,TOTAL,12.58,3.61,7.08,4.85,0.00,4.96,0.00,2025-07,2025-07-01
1420,2025,7,Total Cuenca,FIRME,3.74,2.72,4.65,3.77,0.00,3.87,4.41,2025-07,2025-07-01
1421,2025,7,Total Cuenca,INTERRUMPIBLE,0.00,2.59,7.37,5.17,0.00,4.84,5.03,2025-07,2025-07-01
1422,2025,7,Total Cuenca,TOTAL,3.74,2.68,4.77,3.83,0.00,3.90,4.57,2025-07,2025-07-01
1423,2025,8,Austral Santa Cruz,FIRME,2.86,2.69,8.55,4.07,0.00,4.71,3.68,2025-08,2025-08-01
1424,2025,8,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,3.50,3.46,0.00,3.46,0.00,2025-08,2025-08-01
1425,2025,8,Austral Santa Cruz,TOTAL,2.86,2.69,8.46,4.01,0.00,4.65,3.68,2025-08,2025-08-01
1426,2025,8,Austral Tierra del Fuego,FIRME,4.29,2.61,4.65,3.58,0.00,4.17,0.00,2025-08,2025-08-01
1427,2025,8,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,4.63,3.38,0.00,4.14,0.00,2025-08,2025-08-01
1428,2025,8,Austral Tierra del Fuego,TOTAL,4.29,2.61,4.65,3.56,0.00,4.16,0.00,2025-08,2025-08-01
1429,2025,8,Golfo de San Jorge,FIRME,4.50,2.94,6.62,4.86,0.00,5.12,0.00,2025-08,2025-08-01
1430,2025,8,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,2.47,0.00,2.47,0.00,2025-08,2025-08-01
1431,2025,8,Golfo de San Jorge,TOTAL,4.50,2.94,6.62,4.85,0.00,5.12,0.00,2025-08,2025-08-01
1432,2025,8,Neuquina,FIRME,3.43,2.56,4.24,3.51,0.00,3.53,4.57,2025-08,2025-08-01
1433,2025,8,Neuquina,INTERRUMPIBLE,3.33,2.52,4.83,2.61,0.00,2.99,5.20,2025-08,2025-08-01
1434,2025,8,Neuquina,TOTAL,3.42,2.55,4.25,3.44,0.00,3.49,4.76,2025-08,2025-08-01
1435,2025,8,Noroeste,FIRME,11.78,3.81,0.00,4.66,0.00,4.89,0.00,2025-08,2025-08-01
1436,2025,8,Noroeste,INTERRUMPIBLE,0.00,3.70,3.68,5.02,0.00,3.86,0.00,2025-08,2025-08-01
1437,2025,8,Noroeste,TOTAL,11.78,3.78,3.68,4.67,0.00,4.80,0.00,2025-08,2025-08-01
1438,2025,8,Total Cuenca,FIRME,3.57,2.77,4.70,3.68,0.00,3.76,4.41,2025-08,2025-08-01
1439,2025,8,Total Cuenca,INTERRUMPIBLE,3.33,2.72,4.61,2.81,0.00,3.20,5.20,2025-08,2025-08-01
1440,2025,8,Total Cuenca,TOTAL,3.55,2.76,4.70,3.62,0.00,3.73,4.62,2025-08,2025-08-01
1441,2025,9,Austral Santa Cruz,FIRME,3.25,2.75,6.18,4.14,0.00,4.72,3.68,2025-09,2025-09-01
1442,2025,9,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,0.00,1.68,0.00,1.68,0.00,2025-09,2025-09-01
1443,2025,9,Austral Santa Cruz,TOTAL,3.25,2.75,6.18,3.94,0.00,4.60,3.68,2025-09,2025-09-01
1444,2025,9,Austral Tierra del Fuego,FIRME,4.27,2.54,4.84,3.47,0.00,4.17,4.32,2025-09,2025-09-01
1445,2025,9,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,3.85,1.27,0.00,2.16,4.68,2025-09,2025-09-01
1446,2025,9,Austral Tierra del Fuego,TOTAL,4.27,2.54,4.73,3.04,0.00,3.96,4.50,2025-09,2025-09-01
1447,2025,9,Golfo de San Jorge,FIRME,4.62,2.96,6.36,4.70,0.00,5.12,0.00,2025-09,2025-09-01
1448,2025,9,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2025-09,2025-09-01
1449,2025,9,Golfo de San Jorge,TOTAL,4.62,2.96,6.36,4.70,0.00,5.12,0.00,2025-09,2025-09-01
1450,2025,9,Neuquina,FIRME,3.54,2.60,4.44,3.38,0.00,3.64,4.60,2025-09,2025-09-01
1451,2025,9,Neuquina,INTERRUMPIBLE,0.00,2.49,0.00,1.16,0.00,1.57,4.94,2025-09,2025-09-01
1452,2025,9,Neuquina,TOTAL,3.54,2.57,4.44,3.21,0.00,3.56,4.69,2025-09,2025-09-01
1453,2025,9,Noroeste,FIRME,12.01,3.80,0.00,4.56,0.00,4.94,0.00,2025-09,2025-09-01
1454,2025,9,Noroeste,INTERRUMPIBLE,0.00,3.65,3.98,3.22,0.00,3.69,0.00,2025-09,2025-09-01
1455,2025,9,Noroeste,TOTAL,12.01,3.76,3.98,4.56,0.00,4.83,0.00,2025-09,2025-09-01
1456,2025,9,Total Cuenca,FIRME,3.72,2.79,4.78,3.59,0.00,3.88,4.30,2025-09,2025-09-01
1457,2025,9,Total Cuenca,INTERRUMPIBLE,0.00,2.71,3.86,1.23,0.00,1.90,4.94,2025-09,2025-09-01
1458,2025,9,Total Cuenca,TOTAL,3.72,2.77,4.75,3.37,0.00,3.78,4.43,2025-09,2025-09-01
